,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
1,2.6035,2.7946994,2.839819,2.5711002,2.8203573,7.272073,7.48483,7.74917,6.839613,7.540762,4.795027,4.3236947,5.2400703,4.01965,4.1486225,14.6706,14.603224099999998,15.8290593,13.4303632,14.5097418,15.8290593,3
2,1.7708474,2.1249874,1.880324,2.0421195,2.1969292,5.0620933,5.901835,5.1384945,5.4836626,5.7391963,3.061081,2.7239547,3.2554562,2.7133977,2.6907032,9.8940217,10.7507771,10.2742747,10.239179799999999,10.626828699999999,10.7507771,2
3,2.3887637,2.4602578,2.4090614,2.5899067,2.4459069,8.590985,8.4846,8.381793,8.820333,8.530262,5.3601885,4.6002274,5.3754725,5.2857018,4.651545,16.3399372,15.5450852,16.1663269,16.6959415,15.6277139,16.6959415,4
4,2.1227114,1.920309,2.1683912,1.993324,1.9667315,7.665375,6.585481,7.50275,6.7094803,7.20049,5.0478597,3.6072326,4.9585314,4.0519085,4.1923566,14.835946100000001,12.113022599999999,14.6296726,12.7547128,13.3595781,14.835946100000001,1
5,2.58596,2.3414454,2.6304414,2.6253188,2.738018,8.751877,7.5680847,8.591315,8.563545,8.9584875,5.4807,4.2068563,5.4696093,5.042733,5.1836586,16.818537,14.1163864,16.6913657,16.2315968,16.880164100000002,16.880164100000002,5
6,2.6905816,2.901119,3.080388,2.8927767,2.8754134,7.464679,7.7084136,8.17116,7.567896,7.7390995,5.089708,4.8009534,5.6353297,4.9553943,4.6957617,15.2449686,15.410485999999999,16.8868777,15.416067,15.3102746,16.8868777,3
7,3.5983758,3.8415108,3.6698556,3.6121829,3.6385186,9.674405,9.952759,9.748003,9.561902,9.503442,6.3030562,5.9377556,6.4036207,5.8138657,5.6536903,19.575837,19.7320254,19.8214793,18.9879506,18.7956509,19.8214793,3
8,1.3682708,1.2532657,1.5429105,1.4009804,1.3163261,4.6102934,3.6062715,4.678343,3.86121,4.1028705,3.111293,2.286622,2.9889565,2.4492671,2.3339052,9.089857199999999,7.1461592,9.21021,7.7114575,7.7531018,9.21021,3
9,1.8095967,2.0783505,2.0934892,2.3164256,2.331916,5.0864205,5.758968,5.741571,6.2379074,6.520841,3.184622,2.9704363,3.719858,3.3527107,3.2209885,10.0806392,10.8077548,11.554918200000001,11.9070437,12.073745500000001,12.073745500000001,5
10,2.6418166,2.87294,2.8823035,2.9110959,2.9544342,7.273155,7.4590583,7.677435,7.669431,7.642617,4.7141867,4.317554,5.1210694,4.487775,4.3293877,14.6291583,14.6495523,15.6808079,15.068301900000002,14.9264389,15.6808079,3
11,1.9456347,1.6013609,2.1329257,1.5584725,1.7643576,5.99874,4.5688586,6.502071,3.975873,5.531128,4.194364,2.7349832,4.3142176,2.779796,3.105848,12.138738700000001,8.9052027,12.949214300000001,8.3141415,10.401333600000001,12.949214300000001,3
12,2.034127,2.2329273,2.640975,2.2223358,2.467065,5.707711,5.691275,7.2314405,5.748622,6.496239,3.7358348,3.331176,4.8179746,3.3312423,3.5052881,11.4776728,11.2553783,14.690390099999998,11.3022001,12.4685921,14.690390099999998,3
13,1.6811215,1.8898702,1.9157573,1.896507,2.1731458,4.921624,5.4599166,5.464792,5.3787208,5.943691,3.0878322,2.6956215,3.5616157,2.8290699,2.813648,9.6905777,10.0454083,10.942165,10.1042977,10.9304848,10.942165,3
14,2.220739,2.3637474,2.1902347,2.3221343,2.0938833,8.198452,8.140655,7.789112,8.0148115,7.8658404,5.4346046,4.652326,5.228423,4.8565197,4.509748,15.8537956,15.1567284,15.2077697,15.1934655,14.4694717,15.8537956,1
15,1.2120738,0.94910485,1.1309538,1.0921379,0.71809816,4.413715,3.516419,4.098134,3.8879926,2.8434067,2.7525647,1.5493917,2.4546428,2.0559561,1.6180837,8.3783535,6.01491555,7.6837306000000005,7.036086599999999,5.17958856,8.3783535,1
