,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
1,5.5176826,5.443002,5.75847,5.842281,5.34939,2.7662296,2.7845476,2.9185152,2.9186776,2.8217435,7.252293,6.308579,7.5557885,6.4578443,6.2796335,15.5362052,14.5361286,16.232773700000003,15.2188029,14.450766999999999,16.232773700000003,3
2,5.352177,5.833115,5.5121865,5.610158,5.42998,2.7741976,3.1525137,2.8723202,2.850123,2.8310924,6.953974,6.474221,7.102292,6.267095,6.1015844,15.0803486,15.4598497,15.4867987,14.727376,14.3626568,15.4867987,3
3,2.0246108,1.8150711,1.9278085,1.7097915,1.386704,2.2760205,1.9631169,2.1851573,2.0367603,2.030259,6.6350327,4.5794406,6.134698,4.955272,4.488652,10.935664,8.3576286,10.247663800000002,8.7018238,7.905615,10.935664,1
4,2.1370292,2.1763775,2.3450112,2.0429478,1.8349118,2.5537665,2.2886283,2.6211085,2.3863962,2.482854,6.997531,5.317494,6.972931,5.6103783,5.2853985,11.688326700000001,9.7824998,11.9390507,10.039722300000001,9.6031643,11.9390507,3
5,1.2392156,1.081728,0.83023906,0.71367484,0.7087639,2.1169622,1.7447729,1.9322652,1.6950811,1.8757929,6.2912617,4.060873,5.596269,4.168031,3.938092,9.6474395,6.8873739,8.35877326,6.57678694,6.522648800000001,9.6474395,1
6,3.594347,2.8085012,3.0956426,3.3587549,3.3084788,2.371696,2.095904,2.1461115,2.2810726,2.1726608,5.47029,3.3870842,4.6730213,3.9128678,3.8071017,11.436333000000001,8.2914894,9.9147754,9.5526953,9.288241300000001,11.436333000000001,1
7,1.6708381,1.4391823,1.6186833,1.6888058,1.3863328,1.6115804,1.3473189,1.485463,1.568137,1.4870899,4.520618,2.679947,3.977189,3.1362343,2.9397273,7.8030365,5.4664482,7.0813353,6.3931771,5.81315,7.8030365,1
8,4.137061,3.9977138,4.1710243,4.350184,3.7775369,2.1152694,1.9868425,2.103658,2.1316576,2.029408,5.340296,4.1904755,5.3315744,4.5523777,4.210436,11.5926264,10.1750318,11.6062567,11.0342193,10.0173809,11.6062567,3
9,3.6019888,3.0081506,3.5507832,3.4664533,3.2734237,2.4500968,2.1544662,2.2654495,2.2138162,2.1622725,6.3631144,3.9868016,5.68968,4.6280413,4.567417,12.415199999999999,9.1494184,11.5059127,10.3083108,10.0031132,12.415199999999999,1
10,1.868584,1.8776236,1.6215538,1.7638683,1.4529976,2.2845852,2.1743352,1.9352268,1.9633683,1.783765,5.8289824,3.607504,4.934103,3.7861395,3.6691942,9.9821516,7.6594628,8.4908836,7.5133761,6.9059568,9.9821516,1
11,4.231376,4.6042395,4.748941,4.966209,4.139535,2.32063,2.4275963,2.5838265,2.733235,2.2831974,5.5418673,4.8453217,6.2118044,5.074185,4.360519,12.0938733,11.8771575,13.544571900000001,12.773629,10.783251400000001,13.544571900000001,3
12,3.3146806,2.8238392,2.1779845,3.1743429,2.0006883,1.7485251,1.3933015,1.1064652,1.7476357,1.1683289,4.464278,2.5566654,2.5605428,2.65256,2.0843968,9.527483700000001,6.7738061,5.8449925,7.5745386,5.253413999999999,9.527483700000001,1
13,1.4568949,1.0227365,1.0109266,0.93642277,0.6421024,2.0665028,1.5440012,1.7507474,1.5840648,1.5713913,6.089438,3.209686,5.085079,3.5984237,3.2636733,9.6128357,5.7764237000000005,7.8467530000000005,6.11891127,5.477167,9.6128357,1
14,5.851106,6.179993,6.1315894,6.2782416,5.6759253,3.1458228,3.4253213,3.295333,3.3233807,3.0702353,7.979483,7.089885,8.19879,7.3809323,6.8785267,16.9764118,16.6951993,17.6257124,16.9825546,15.6246873,17.6257124,3
15,2.258288,2.024716,2.3408883,2.3344014,1.887949,2.3247104,2.0679338,2.1848466,2.182942,1.9934787,5.994322,3.5601833,5.60613,4.1596837,3.8752565,10.5773204,7.6528331000000005,10.1318649,8.6770271,7.7566842000000005,10.5773204,1
